title,genre,year,date,rating,vote_count,plot,main_act,supp_act
완득이,드라마,2011,10.2,8.79,9642,"남들보다 키는 작지만 자신에게만은 누구보다 큰 존재인 아버지와 언제부터인가 가족이 되어버린 삼촌과 함께 사는 고등학생 완득이. 가난하고 불우한 가정환경에 공부도 못하는 문제아지만 싸움만큼은 누구에게도 지지 않는다. 가진 것도, 꿈도, 희망도 없는 완득이 간절히 바라는 것이 딱 하나 있었으니, 바로 담임 ‘똥주’가 없어지는 것! 사사건건 자신의 일에 간섭하는 데다 급기야 옆집 옥탑방에 살면서 밤낮없이 자신을 불러대는 ‘똥주’. 오늘도 완득은 교회를 찾아 간절히 기도한다. “제발 똥주 좀 죽여주세요” 그가 내 이름을 불러주었을 때, 내 인생은 꼬이기 시작했다! 입만 열면 막말, 자율학습은 진정한 자율에 맡기는 독특한 교육관으로 학생들에게 ‘똥주’라 불리는 동주. 유독 완득에게 무한한 관심을 갖고 있는 동주는 학교에서는 숨기고 싶은 가족사와 사생활을 폭로하여 완득을 창피하게 만들고, 집에 오면 학교에서 수급 받은 햇반마저 탈취하는 행각으로 완득을 괴롭힌다. 오밤중에 쳐들어와 아버지, 삼촌과 술잔을 기울이는 건 예삿일이 돼버렸다. 그러던 어느 날, 존재조차 모르고 살았던 친엄마를 만나 보라는 동주의 넓은 오지랖에 완득은 더 이상 참지 못하고 가출을 계획해보지만, 완득을 향한 동주의 관심은 식을 줄을 모르는데…! 세상에 등돌린 소심한 반항아 ‘완득’ 세상에 반항하는 오지랖 선생 ‘똥주’ 그들의 유쾌하고 특별한 멘토링이 시작된다!",김윤석|유아인,박수영|이자스민|김상호|김영재|박효주|강별|김동영
타짜,범죄|드라마|코미디|스릴러,2006,9.28,9.17,9624,"가구공장에서 일하며 남루한 삶을 사는 고니는 대학보다 가난을 벗어나게 해줄 돈이 우선인 열혈 천방지축 청년! 어느 날 고니는, 가구공장 한 켠에서 박무석 일행이 벌이는 화투판에 끼게 된다. 스무장의 화투로 벌이는 '섯다' 한 판! 하지만 고니는 그 판에서 삼년 동안 모아두었던 돈 전부를 날리고 만다. 그것이 전문도박꾼 타짜들이 짜고 친 판이었단 사실을 뒤늦게 안 고니는 박무석 일행을 찾아 나서고, 도박으로 시비가 붙은 한 창고에서 우연인 듯 필연처럼 전설의 타짜 평경장을 만난다. 그리고 잃었던 돈의 다섯 배를 따면 화투를 그만두겠단 약속을 하고, 그와 함께 본격적인 꽃싸움에 몸을 던지기 위한 동행길에 오른다. 드디어 타짜의 길로 들어선 고니! 평경장과 지방원정을 돌던 중 도박판의 꽃, 설계자 정마담을 소개 받고 둘은 서로에게서 범상치 않은 승부욕과 욕망의 기운을 느끼게 된다. 고니는 정마담이 미리 설계해 둔 판에서 큰 돈을 따게 되고, 결국 커져 가는 욕망을 이기지 못한 채 평경장과의 약속을 어기고 만다. 정마담과의 화려한 도박인생, 평경장과의 헤어짐을 택한 고니. 유유자적 기차에 오르는 평경장과 마지막 인사를 나눈 고니는 그 기차역에서 극악무도한 독종이자 죽음의 타짜란 아귀를 스치듯 만난다. 이후 고니는, 정마담의 술집에서 벌어진 한 화투판에서 요란스러운 입담으로 판을 흔드는 고광렬을 만나고, 경찰의 단속을 피하던 중 그와 함께 정마담을 떠나게 된다. 고광렬은 고니와는 달리 남들 버는 만큼만 따면 된다는 직장인 마인드의 인간미 넘치는 타짜! 둘은 환상의 호흡을 자랑하며 전국의 화투판을 휩쓴다. 함께 원정을 뛰며 나름의 도박인생을 꾸려가는 고니와 고광렬. 원정 중 우연히 들린 한 술집에서 고니는 술집주인 화란을 만나고 둘은 첫눈에 서로에게 끌리지만 한없이 떠도는 타짜의 인생에 사랑은 그리 쉬운 일이 아니다. 한편, 고니는 자신을 이 세계에 발 담그게 한 장본인 박무석과 그를 조종하는 인물 곽철용을 찾게 되고, 드디어 보기 좋게 한 판 복수에 성공한다. 하지만 곽철용의 수하는 복수가 낳은 복수를 위해 아귀에게 도움을 청하고, 아귀는 고니에게 애증을 가진 정마담을 미끼로 고니와 고광렬을 화투판으로 끌어들인다. 기차역에서 스쳤던 아귀를 기억해내며 그것이 '죽음의 한 판'이란 것을 느끼는 고니. 하지만 고니는 이를 거절하지 않는다. 고광렬의 만류도 뿌리친 채, 그리고 처음으로 평범한 삶을 꿈꾸게 한 여자 화란과의 사랑도 뒤로 한 채, 고니는 그렇게 죽음의 판이 펼쳐질 배에 스스로 오르는데.... 물러설 곳 없는 꽃들의 전쟁..! 각자의 원한과 욕망, 그리고 덧없는 희망, 이 모든 것이 뒤엉킨 한 판이 시작된다..! ""겁날 것도, 억울할 것도 없다. 내가 아는 모든 사람이 그랬던 것처럼, 언젠가는 나도 다치거나 죽는다. 그게 타짜이니까...""",조승우|김혜수|백윤식|유해진,김응수|김상호|김윤석|주진모|김경익|이수경|김정난|권태원|조상건|백도빈|서동수
뉴 문,판타지|멜로/로맨스|드라마|스릴러,2009,12.02,6.59,9579,초능력을 가진 뱀파이어 에드워드는 인간 벨라가 자신 때문에 위험해지자 냉정하게 그녀를 떠난다. 이제 벨라를 지키는 것은 오랜 친구 제이콥. 하지만 제이콥은 뱀파이어와 적을 이루는 늑대인간 ‘퀼렛족’의 일원으로 벨라와 에드워드를 떼어놓고자 한다. 그러던 어느 날 벨라는 자신이 위험한 사고를 당할 때마다 에드워드의 환영이 보인다는 것을 알고 급기야 절벽에서 떨어지는 무모한 행동을 한다. 그리고 이 사건은 누구도 예상치 못할 결과를 초래하는데…,크리스틴 스튜어트|로버트 패틴슨,테일러 로트너|애슐리 그린|피터 파시넬리|엘리자베스 리저|켈란 루츠|니키 리드|잭슨 라스본|브론손 페레티어|알렉스 메라즈|기오와 고든|빌리 버크|체스크 스펜서|에디 가테지
스물,코미디|드라마,2015,3.25,7.58,9567,"인기만 많은 놈 ‘치호’ 생활력만 강한 놈 ‘동우’ 공부만 잘하는 놈 ‘경재’ 아무것도 하지 않는 잉여의 삶을 지향하는 인기절정의 백수, 만화가가 되겠다는 꿈을 위해 쉴 틈 없이 준비하는 생활력 강한 재수생, 대기업 입사가 목표인 최강 스펙의 엄친아이지만 술만 마시면 돌변하는 새내기 대학생까지 인생의 가장 부끄러운 순간을 함께 한 스무살 동갑내기 세 친구의 자체발광 코미디!",김우빈|준호|강하늘,정소민|이유비|민효린|정주연
쿵푸팬더3,애니메이션|액션|모험|코미디|가족,2016,1.28,8.63,9555,"어느 날 우연히, 어린 시절 잃어버렸던 진짜 ‘팬더’ 아버지를 만난 ‘포’는 아버지 ‘리’와 함께 팬더들이 어울려 사는 비밀스러운 그 곳, 팬더 마을로 향한다. 자신 못지 않게 여유와 흥 넘치는 팬더들과 즐거운 시간을 보내는 포. 하지만 모든 쿵푸 마스터들을 제압하며 전세계를 위협하는 악당 ‘카이’의 등장으로 포는 예상치 못했던 불가능한 도전에 맞닥뜨리게 된다. 놀기 좋아하고, 먹는 게 행복이며, 덤벙대는 게 특기인 팬더 친구들에게 궁극의 쿵푸를 전수해야 하는 것! 이번엔 쿵푸를 가르쳐야 한다! 쿵푸 훈련법 마스터에 나선 ‘포’, 팬더 인생 최대의 도전이 시작된다!",잭 블랙|안젤리나 졸리|더스틴 호프만|성룡|세스 로건|루시 리우|데이빗 크로스|J.K. 시몬스|케이트 허드슨|제임스 홍|브라이언 크랜스톤,웨인 나이트|에바 에이커|랜달 덕 김|에바 벨라|카터 하스팅스|에이프릴 홍|카터 샌드
드래곤 길들이기 2,애니메이션|액션|모험|코미디|가족|판타지,2014,7.23,8.92,9521,"바이킹과 드래곤이 친구가 되어 평화롭게 살아가는 버크섬. 청년이 된 히컵은 아버지 스토이크의 바람과는 달리 족장이 되는 것 보다 버크섬 밖의 더 넓은 세상을 보고 싶어한다. 그러던 어느 날, 신비로운 얼음대륙을 탐험하던 히컵과 투슬리스는 드래곤 사냥꾼들이 쳐놓은 덫에 걸리고, 드래곤들을 위협하는 강력한 어둠의 존재에 대해 알게 된다. 히컵과 투슬리스는 드래곤들의 평화를 위해 의문의 드래곤 군단과 맞서기로 결심하는데…",제이 바루첼|제라드 버틀러|아메리카 페레라,케이트 블란쳇|크리스틴 위그|조나 힐|크리스토퍼 민츠 프래지|T.J. 밀러|키트 해링턴|크레이그 퍼거슨|디몬 하운수|키에론 엘리어트|필립 맥그레이드|앤드류 엡리슨|기드온 에머리|사이몬 카시아니디스|랜디 돔
나우 유 씨 미 : 마술사기단,범죄|스릴러|미스터리,2013,8.22,8.04,9518,1년 전만 해도 무명이었던 길거리 마술사 '포 호스맨'은단 3초만에 파리 은행의 비자금을 통째로 털어 관객들에게 뿌리는 매직쇼를 성공시켜 전세계의 이목을 끈다. 하지만 이것은 '시선 끌기'였을 뿐! 포 호스맨의 범행은 점점 더 거대해지고 치밀해지는데... 전세계를 무대로 한 통쾌하고 짜릿한 완전범죄 매직쇼가 시작된다!,제시 아이젠버그|마크 러팔로|우디 해럴슨|멜라니 로랑,아일라 피셔|데이브 프랭코|마이클 케인|모건 프리먼|라라 그리스
터미네이터 제니시스,액션|모험|SF|스릴러,2015,7.02,7.69,9509,"인간 저항군의 리더 존 코너의 탄생을 막기 위해 스카이넷은 터미네이터를 과거로 보내고, 이를 저지하기 위해 부하 카일 리스가 뒤를 따른다. 어린 사라 코너와 그녀를 보호하고 있던 T-8 은 로봇과의 전쟁을 준비하며 이미 그들을 기다리고 있었다. 시간의 균열로 존 코너 역시 과거로 오지만 그는 나노 터미네이터 T-3 으로 변해있었던 것.. 이제 인류는 인간도 기계도 아닌 그 이상의 초월적인 존재, 사상 최강의 적에 맞서 전쟁을 벌여야만 한다! 마침내, 인류의 운명이 결정된다!",아놀드 슈왈제네거|제이슨 클락|에밀리아 클라크|제이 코트니|J.K. 시몬스,다요 오케니이|맷 스미스|코트니 B. 반스|이병헌|아론 V. 윌리엄슨|샌드린 홀트|마이클 글래디스|테리 위블|브라이언트 프린스|그리프 퍼스트|테리 데일 파크스|안소니 마이클 프레더릭|매티 페라로|케리 오맬리|더글러스 스미스
분노의 질주: 더 세븐,액션|범죄|스릴러,2015,4.01,9.11,9481,"거대 범죄 조직을 소탕한 뒤 전과를 사면 받고, 평범한 일상을 되찾은 도미닉(빈 디젤)과 멤버들. 하지만 평화도 잠시, 한(성 강)의 갑작스러운 죽음에 이어, 도미닉의 집이 순식간에 폭파당한다. 그들을 차례대로 제거하려는 최악의 상대 데카드 쇼(제이슨 스타뎀)의 등장으로 도미닉은 다시 한 번 역대 최강의 멤버들을 불러모아 숨막히는 반격을 결심하는데…",빈 디젤|폴 워커|드웨인 존슨|제이슨 스타뎀|미셸 로드리게즈,조다나 브류스터|루카스 블랙|커트 러셀|타이레스|디몬 하운수|루다크리스|토니 자|나탈리 엠마뉴엘|론다 로우지|엘사 파타키|갤 가돗|존 브라더튼|루크 에반스|노엘 구글리에미|알리 파잘|성 강|이기 아잘레아|존 리 브로디|젠트리 화이트|애너 콜웰|빅토르 헤르난데즈|스티브 콜터|로버트 프랠고|앤트원 밀스|벤자민 블랑켄쉽|티페인|브라이언 마호니|브리트니 알저|조셀린 도나휴|사라 손
마이웨이,드라마,2011,12.21,7.18,9477,"1938년 경성. 제 2의 손기정을 꿈꾸는 조선청년 준식(장동건)과 일본 최고의 마라톤 대표선수 타츠오(오다기리 조). 어린 시절부터 서로에게 강한 경쟁의식을 가진 두 청년은 각각 조선과 일본을 대표하는 세기의 라이벌로 성장한다. 그러던 어느 날, 준식은 예기치 못한 사건에 휘말려 일본군에 강제 징집되고 그로부터 1년 후, 일본군 대위가 된 타츠오와 운명적인 재회를 하게 된다. 2차 세계대전의 거대한 소용돌이에 던져진 두 청년은 중국과 소련, 독일을 거쳐 노르망디에 이르는 12, Km의 끝나지 않는 전쟁을 겪으며 점차 서로의 희망이 되어가는데… 적으로 만나 서로의 희망이 된 조선과 일본의 두 청년 국적을 초월한 인간애의 드라마가 시작된다!",장동건|오다기리 죠|판빙빙,김인권|김희원|오태경|곽정욱|김시후|천호진|윤희원|야마모토 타로|하마다 마나부|츠루미 신고|나츠야기 이사오|사노 시로|나카무라 쿠미|김인우
해무,드라마,2014,8.13,6.83,9476,"한 때 여수 바다를 주름잡던 ‘전진호’는 더 이상 만선의 수확을 거두지 못하고 감척 사업 대상이 된다. 배를 잃을 위기에 몰린 선장 '철주'(김윤석)는 마지막 기회라고 생각하고 선원들과 함께 낡은 어선 '전진호'에 몸을 싣는다. 선장을 필두로, 배에 숨어사는 인정 많고 사연 많은 기관장 ‘완호’(문성근), 선장의 명령을 묵묵히 따르는 행동파 갑판장 ‘호영’(김상호), 돈이 세상에서 최고인 거친 성격의 롤러수 ‘경구’(유승목), 언제 어디서든 욕구에 충실한 선원 ‘창욱’(이희준), 이제 갓 뱃일을 시작한 순박한 막내 선원 ‘동식’(박유천)까지 여섯 명의 선원은 만선의 꿈을 안고 출항을 시작한다. 그러나 망망대해 위에서, 그들이 실어 나르게 된 것은 고기가 아닌 사람이었다! 선장 ‘철주’(김윤석)는 삶의 터전인 배를 지키기 위해 선원들에게 밀항을 돕는 일을 제안한다. 목숨을 걸고 바다를 건너 온 수많은 밀항자들, 그리고 운명의 한 배를 타게 된 여섯 명의 선원들. 그 가운데, 한치 앞을 알 수 없는 ‘해무’가 몰려오고 그들은 걷잡을 수 없는 사건에 휘말리게 되는데…",김윤석|박유천|한예리|이희준|문성근|김상호|유승목,조경숙|정인기|김영웅|기주봉|예수정|권병길|염혜란|박무영|이동용|윤승훈
